"","lon","lat"
"97377",312,-61.5
"97378",312.75,-61.5
"97379",313.5,-61.5
"97380",314.25,-61.5
"97381",315,-61.5
"97382",315.75,-61.5
"97383",316.5,-61.5
"97384",317.25,-61.5
"97385",318,-61.5
"97386",318.75,-61.5
"97387",319.5,-61.5
"97388",320.25,-61.5
"97389",321,-61.5
"97390",321.75,-61.5
"97391",322.5,-61.5
"97392",323.25,-61.5
"97393",324,-61.5
"97394",324.75,-61.5
"97395",325.5,-61.5
"97396",326.25,-61.5
"97397",327,-61.5
"97398",327.75,-61.5
"97399",328.5,-61.5
"97400",329.25,-61.5
"97401",330,-61.5
"97402",330.75,-61.5
"97403",331.5,-61.5
"97404",332.25,-61.5
"97405",333,-61.5
"97406",333.75,-61.5
"97407",334.5,-61.5
"97408",335.25,-61.5
"97409",336,-61.5
"97410",336.75,-61.5
"97411",337.5,-61.5
"97412",338.25,-61.5
"97413",339,-61.5
"97414",339.75,-61.5
"97415",340.5,-61.5
"97416",341.25,-61.5
"97417",342,-61.5
"97418",342.75,-61.5
"97419",343.5,-61.5
"97420",344.25,-61.5
"97421",345,-61.5
"97422",345.75,-61.5
"97423",346.5,-61.5
"97424",347.25,-61.5
"97425",348,-61.5
"97426",348.75,-61.5
"97427",349.5,-61.5
"97428",350.25,-61.5
"97429",351,-61.5
"97430",351.75,-61.5
"97431",352.5,-61.5
"97432",353.25,-61.5
"97433",354,-61.5
"97434",354.75,-61.5
"97435",355.5,-61.5
"97436",356.25,-61.5
"97437",357,-61.5
"97438",357.75,-61.5
"97439",358.5,-61.5
"97440",359.25,-61.5
"97441",0,-62.25
"97442",0.75,-62.25
"97443",1.5,-62.25
"97444",2.25,-62.25
"97445",3,-62.25
"97446",3.75,-62.25
"97447",4.5,-62.25
"97448",5.25,-62.25
"97449",6,-62.25
"97450",6.75,-62.25
"97451",7.5,-62.25
"97452",8.25,-62.25
"97453",9,-62.25
"97454",9.75,-62.25
"97455",10.5,-62.25
"97456",11.25,-62.25
"97457",12,-62.25
"97458",12.75,-62.25
"97459",13.5,-62.25
"97460",14.25,-62.25
"97461",15,-62.25
"97462",15.75,-62.25
"97463",16.5,-62.25
"97464",17.25,-62.25
"97465",18,-62.25
"97466",18.75,-62.25
"97467",19.5,-62.25
"97468",20.25,-62.25
"97469",21,-62.25
"97470",21.75,-62.25
"97471",22.5,-62.25
"97472",23.25,-62.25
"97473",24,-62.25
"97474",24.75,-62.25
"97475",25.5,-62.25
"97476",26.25,-62.25
"97477",27,-62.25
"97478",27.75,-62.25
"97479",28.5,-62.25
"97480",29.25,-62.25
"97481",30,-62.25
"97482",30.75,-62.25
"97483",31.5,-62.25
"97484",32.25,-62.25
"97485",33,-62.25
"97486",33.75,-62.25
"97487",34.5,-62.25
"97488",35.25,-62.25
"97489",36,-62.25
"97490",36.75,-62.25
"97491",37.5,-62.25
"97492",38.25,-62.25
"97493",39,-62.25
"97494",39.75,-62.25
"97495",40.5,-62.25
"97496",41.25,-62.25
"97497",42,-62.25
"97498",42.75,-62.25
"97499",43.5,-62.25
"97500",44.25,-62.25
"97501",45,-62.25
"97502",45.75,-62.25
"97503",46.5,-62.25
"97504",47.25,-62.25
"97505",48,-62.25
"97506",48.75,-62.25
"97507",49.5,-62.25
"97508",50.25,-62.25
"97509",51,-62.25
"97510",51.75,-62.25
"97511",52.5,-62.25
"97512",53.25,-62.25
"97513",54,-62.25
"97514",54.75,-62.25
"97515",55.5,-62.25
"97516",56.25,-62.25
"97517",57,-62.25
"97518",57.75,-62.25
"97519",58.5,-62.25
"97520",59.25,-62.25
"97521",60,-62.25
"97522",60.75,-62.25
"97523",61.5,-62.25
"97524",62.25,-62.25
"97525",63,-62.25
"97526",63.75,-62.25
"97527",64.5,-62.25
"97528",65.25,-62.25
"97529",66,-62.25
"97530",66.75,-62.25
"97531",67.5,-62.25
"97532",68.25,-62.25
"97533",69,-62.25
"97534",69.75,-62.25
"97535",70.5,-62.25
"97536",71.25,-62.25
"97537",72,-62.25
"97538",72.75,-62.25
"97539",73.5,-62.25
"97540",74.25,-62.25
"97541",75,-62.25
"97542",75.75,-62.25
"97543",76.5,-62.25
"97544",77.25,-62.25
"97545",78,-62.25
"97546",78.75,-62.25
"97547",79.5,-62.25
"97548",80.25,-62.25
"97549",81,-62.25
"97550",81.75,-62.25
"97551",82.5,-62.25
"97552",83.25,-62.25
"97553",84,-62.25
"97554",84.75,-62.25
"97555",85.5,-62.25
"97556",86.25,-62.25
"97557",87,-62.25
"97558",87.75,-62.25
"97559",88.5,-62.25
"97560",89.25,-62.25
"97561",90,-62.25
"97562",90.75,-62.25
"97563",91.5,-62.25
"97564",92.25,-62.25
"97565",93,-62.25
"97566",93.75,-62.25
"97567",94.5,-62.25
"97568",95.25,-62.25
"97569",96,-62.25
"97570",96.75,-62.25
"97571",97.5,-62.25
"97572",98.25,-62.25
"97573",99,-62.25
"97574",99.75,-62.25
"97575",100.5,-62.25
"97576",101.25,-62.25
"97577",102,-62.25
"97578",102.75,-62.25
"97579",103.5,-62.25
"97580",104.25,-62.25
"97581",105,-62.25
"97582",105.75,-62.25
"97583",106.5,-62.25
"97584",107.25,-62.25
"97585",108,-62.25
"97586",108.75,-62.25
"97587",109.5,-62.25
"97588",110.25,-62.25
"97589",111,-62.25
"97590",111.75,-62.25
"97591",112.5,-62.25
"97592",113.25,-62.25
"97593",114,-62.25
"97594",114.75,-62.25
"97595",115.5,-62.25
"97596",116.25,-62.25
"97597",117,-62.25
"97598",117.75,-62.25
"97599",118.5,-62.25
"97600",119.25,-62.25
"97601",120,-62.25
"97602",120.75,-62.25
"97603",121.5,-62.25
"97604",122.25,-62.25
"97605",123,-62.25
"97606",123.75,-62.25
"97607",124.5,-62.25
"97608",125.25,-62.25
"97609",126,-62.25
"97610",126.75,-62.25
"97611",127.5,-62.25
"97612",128.25,-62.25
"97613",129,-62.25
"97614",129.75,-62.25
"97615",130.5,-62.25
"97616",131.25,-62.25
"97617",132,-62.25
"97618",132.75,-62.25
"97619",133.5,-62.25
"97620",134.25,-62.25
"97621",135,-62.25
"97622",135.75,-62.25
"97623",136.5,-62.25
"97624",137.25,-62.25
"97625",138,-62.25
"97626",138.75,-62.25
"97627",139.5,-62.25
"97628",140.25,-62.25
"97629",141,-62.25
"97630",141.75,-62.25
"97631",142.5,-62.25
"97632",143.25,-62.25
"97633",144,-62.25
"97634",144.75,-62.25
"97635",145.5,-62.25
"97636",146.25,-62.25
"97637",147,-62.25
"97638",147.75,-62.25
"97639",148.5,-62.25
"97640",149.25,-62.25
"97641",150,-62.25
"97642",150.75,-62.25
"97643",151.5,-62.25
"97644",152.25,-62.25
"97645",153,-62.25
"97646",153.75,-62.25
"97647",154.5,-62.25
"97648",155.25,-62.25
"97649",156,-62.25
"97650",156.75,-62.25
"97651",157.5,-62.25
"97652",158.25,-62.25
"97653",159,-62.25
"97654",159.75,-62.25
"97655",160.5,-62.25
"97656",161.25,-62.25
"97657",162,-62.25
"97658",162.75,-62.25
"97659",163.5,-62.25
"97660",164.25,-62.25
"97661",165,-62.25
"97662",165.75,-62.25
"97663",166.5,-62.25
"97664",167.25,-62.25
"97665",168,-62.25
"97666",168.75,-62.25
"97667",169.5,-62.25
"97668",170.25,-62.25
"97669",171,-62.25
"97670",171.75,-62.25
"97671",172.5,-62.25
"97672",173.25,-62.25
"97673",174,-62.25
"97674",174.75,-62.25
"97675",175.5,-62.25
"97676",176.25,-62.25
"97677",177,-62.25
"97678",177.75,-62.25
"97679",178.5,-62.25
"97680",179.25,-62.25
"97681",180,-62.25
"97682",180.75,-62.25
"97683",181.5,-62.25
"97684",182.25,-62.25
"97685",183,-62.25
"97686",183.75,-62.25
"97687",184.5,-62.25
"97688",185.25,-62.25
"97689",186,-62.25
"97690",186.75,-62.25
"97691",187.5,-62.25
"97692",188.25,-62.25
"97693",189,-62.25
"97694",189.75,-62.25
"97695",190.5,-62.25
"97696",191.25,-62.25
"97697",192,-62.25
"97698",192.75,-62.25
"97699",193.5,-62.25
"97700",194.25,-62.25
"97701",195,-62.25
"97702",195.75,-62.25
"97703",196.5,-62.25
"97704",197.25,-62.25
"97705",198,-62.25
"97706",198.75,-62.25
"97707",199.5,-62.25
"97708",200.25,-62.25
"97709",201,-62.25
"97710",201.75,-62.25
"97711",202.5,-62.25
"97712",203.25,-62.25
"97713",204,-62.25
"97714",204.75,-62.25
"97715",205.5,-62.25
"97716",206.25,-62.25
"97717",207,-62.25
"97718",207.75,-62.25
"97719",208.5,-62.25
"97720",209.25,-62.25
"97721",210,-62.25
"97722",210.75,-62.25
"97723",211.5,-62.25
"97724",212.25,-62.25
"97725",213,-62.25
"97726",213.75,-62.25
"97727",214.5,-62.25
"97728",215.25,-62.25
"97729",216,-62.25
"97730",216.75,-62.25
"97731",217.5,-62.25
"97732",218.25,-62.25
"97733",219,-62.25
"97734",219.75,-62.25
"97735",220.5,-62.25
"97736",221.25,-62.25
"97737",222,-62.25
"97738",222.75,-62.25
"97739",223.5,-62.25
"97740",224.25,-62.25
"97741",225,-62.25
"97742",225.75,-62.25
"97743",226.5,-62.25
"97744",227.25,-62.25
"97745",228,-62.25
"97746",228.75,-62.25
"97747",229.5,-62.25
"97748",230.25,-62.25
"97749",231,-62.25
"97750",231.75,-62.25
"97751",232.5,-62.25
"97752",233.25,-62.25
"97753",234,-62.25
"97754",234.75,-62.25
"97755",235.5,-62.25
"97756",236.25,-62.25
"97757",237,-62.25
"97758",237.75,-62.25
"97759",238.5,-62.25
"97760",239.25,-62.25
"97761",240,-62.25
"97762",240.75,-62.25
"97763",241.5,-62.25
"97764",242.25,-62.25
"97765",243,-62.25
"97766",243.75,-62.25
"97767",244.5,-62.25
"97768",245.25,-62.25
"97769",246,-62.25
"97770",246.75,-62.25
"97771",247.5,-62.25
"97772",248.25,-62.25
"97773",249,-62.25
"97774",249.75,-62.25
"97775",250.5,-62.25
"97776",251.25,-62.25
"97777",252,-62.25
"97778",252.75,-62.25
"97779",253.5,-62.25
"97780",254.25,-62.25
"97781",255,-62.25
"97782",255.75,-62.25
"97783",256.5,-62.25
"97784",257.25,-62.25
"97785",258,-62.25
"97786",258.75,-62.25
"97787",259.5,-62.25
"97788",260.25,-62.25
"97789",261,-62.25
"97790",261.75,-62.25
"97791",262.5,-62.25
"97792",263.25,-62.25
"97793",264,-62.25
"97794",264.75,-62.25
"97795",265.5,-62.25
"97796",266.25,-62.25
"97797",267,-62.25
"97798",267.75,-62.25
"97799",268.5,-62.25
"97800",269.25,-62.25
"97801",270,-62.25
"97802",270.75,-62.25
"97803",271.5,-62.25
"97804",272.25,-62.25
"97805",273,-62.25
"97806",273.75,-62.25
"97807",274.5,-62.25
"97808",275.25,-62.25
"97809",276,-62.25
"97810",276.75,-62.25
"97811",277.5,-62.25
"97812",278.25,-62.25
"97813",279,-62.25
"97814",279.75,-62.25
"97815",280.5,-62.25
"97816",281.25,-62.25
"97817",282,-62.25
"97818",282.75,-62.25
"97819",283.5,-62.25
"97820",284.25,-62.25
"97821",285,-62.25
"97822",285.75,-62.25
"97823",286.5,-62.25
"97824",287.25,-62.25
"97825",288,-62.25
"97826",288.75,-62.25
"97827",289.5,-62.25
"97828",290.25,-62.25
"97829",291,-62.25
"97830",291.75,-62.25
"97831",292.5,-62.25
"97832",293.25,-62.25
"97833",294,-62.25
"97834",294.75,-62.25
"97835",295.5,-62.25
"97836",296.25,-62.25
"97837",297,-62.25
"97838",297.75,-62.25
"97839",298.5,-62.25
"97840",299.25,-62.25
"97841",300,-62.25
"97842",300.75,-62.25
"97843",301.5,-62.25
"97844",302.25,-62.25
"97845",303,-62.25
"97846",303.75,-62.25
"97847",304.5,-62.25
"97848",305.25,-62.25
"97849",306,-62.25
"97850",306.75,-62.25
"97851",307.5,-62.25
"97852",308.25,-62.25
"97853",309,-62.25
"97854",309.75,-62.25
"97855",310.5,-62.25
"97856",311.25,-62.25
"97857",312,-62.25
"97858",312.75,-62.25
"97859",313.5,-62.25
"97860",314.25,-62.25
"97861",315,-62.25
"97862",315.75,-62.25
"97863",316.5,-62.25
"97864",317.25,-62.25
"97865",318,-62.25
"97866",318.75,-62.25
"97867",319.5,-62.25
"97868",320.25,-62.25
"97869",321,-62.25
"97870",321.75,-62.25
"97871",322.5,-62.25
"97872",323.25,-62.25
"97873",324,-62.25
"97874",324.75,-62.25
"97875",325.5,-62.25
"97876",326.25,-62.25
"97877",327,-62.25
"97878",327.75,-62.25
"97879",328.5,-62.25
"97880",329.25,-62.25
"97881",330,-62.25
"97882",330.75,-62.25
"97883",331.5,-62.25
"97884",332.25,-62.25
"97885",333,-62.25
"97886",333.75,-62.25
"97887",334.5,-62.25
"97888",335.25,-62.25
"97889",336,-62.25
"97890",336.75,-62.25
"97891",337.5,-62.25
"97892",338.25,-62.25
"97893",339,-62.25
"97894",339.75,-62.25
"97895",340.5,-62.25
"97896",341.25,-62.25
"97897",342,-62.25
"97898",342.75,-62.25
"97899",343.5,-62.25
"97900",344.25,-62.25
"97901",345,-62.25
"97902",345.75,-62.25
"97903",346.5,-62.25
"97904",347.25,-62.25
"97905",348,-62.25
"97906",348.75,-62.25
"97907",349.5,-62.25
"97908",350.25,-62.25
"97909",351,-62.25
"97910",351.75,-62.25
"97911",352.5,-62.25
"97912",353.25,-62.25
"97913",354,-62.25
"97914",354.75,-62.25
"97915",355.5,-62.25
"97916",356.25,-62.25
"97917",357,-62.25
"97918",357.75,-62.25
"97919",358.5,-62.25
"97920",359.25,-62.25
"97921",0,-63
"97922",0.75,-63
"97923",1.5,-63
"97924",2.25,-63
"97925",3,-63
"97926",3.75,-63
"97927",4.5,-63
"97928",5.25,-63
"97929",6,-63
"97930",6.75,-63
"97931",7.5,-63
"97932",8.25,-63
"97933",9,-63
"97934",9.75,-63
"97935",10.5,-63
"97936",11.25,-63
"97937",12,-63
"97938",12.75,-63
"97939",13.5,-63
"97940",14.25,-63
"97941",15,-63
"97942",15.75,-63
"97943",16.5,-63
"97944",17.25,-63
"97945",18,-63
"97946",18.75,-63
"97947",19.5,-63
"97948",20.25,-63
"97949",21,-63
"97950",21.75,-63
"97951",22.5,-63
"97952",23.25,-63
"97953",24,-63
"97954",24.75,-63
"97955",25.5,-63
"97956",26.25,-63
"97957",27,-63
"97958",27.75,-63
"97959",28.5,-63
"97960",29.25,-63
"97961",30,-63
"97962",30.75,-63
"97963",31.5,-63
"97964",32.25,-63
"97965",33,-63
"97966",33.75,-63
"97967",34.5,-63
"97968",35.25,-63
"97969",36,-63
"97970",36.75,-63
"97971",37.5,-63
"97972",38.25,-63
"97973",39,-63
"97974",39.75,-63
"97975",40.5,-63
"97976",41.25,-63
"97977",42,-63
"97978",42.75,-63
"97979",43.5,-63
"97980",44.25,-63
"97981",45,-63
"97982",45.75,-63
"97983",46.5,-63
"97984",47.25,-63
"97985",48,-63
"97986",48.75,-63
"97987",49.5,-63
"97988",50.25,-63
"97989",51,-63
"97990",51.75,-63
"97991",52.5,-63
"97992",53.25,-63
"97993",54,-63
"97994",54.75,-63
"97995",55.5,-63
"97996",56.25,-63
"97997",57,-63
"97998",57.75,-63
"97999",58.5,-63
"98000",59.25,-63
"98001",60,-63
"98002",60.75,-63
"98003",61.5,-63
"98004",62.25,-63
"98005",63,-63
"98006",63.75,-63
"98007",64.5,-63
"98008",65.25,-63
"98009",66,-63
"98010",66.75,-63
"98011",67.5,-63
"98012",68.25,-63
"98013",69,-63
"98014",69.75,-63
"98015",70.5,-63
"98016",71.25,-63
"98017",72,-63
"98018",72.75,-63
"98019",73.5,-63
"98020",74.25,-63
"98021",75,-63
"98022",75.75,-63
"98023",76.5,-63
"98024",77.25,-63
"98025",78,-63
"98026",78.75,-63
"98027",79.5,-63
"98028",80.25,-63
"98029",81,-63
"98030",81.75,-63
"98031",82.5,-63
"98032",83.25,-63
"98033",84,-63
"98034",84.75,-63
"98035",85.5,-63
"98036",86.25,-63
"98037",87,-63
"98038",87.75,-63
"98039",88.5,-63
"98040",89.25,-63
"98041",90,-63
"98042",90.75,-63
"98043",91.5,-63
"98044",92.25,-63
"98045",93,-63
"98046",93.75,-63
"98047",94.5,-63
"98048",95.25,-63
"98049",96,-63
"98050",96.75,-63
"98051",97.5,-63
"98052",98.25,-63
"98053",99,-63
"98054",99.75,-63
"98055",100.5,-63
"98056",101.25,-63
"98057",102,-63
"98058",102.75,-63
"98059",103.5,-63
"98060",104.25,-63
"98061",105,-63
"98062",105.75,-63
"98063",106.5,-63
"98064",107.25,-63
"98065",108,-63
"98066",108.75,-63
"98067",109.5,-63
"98068",110.25,-63
"98069",111,-63
"98070",111.75,-63
"98071",112.5,-63
"98072",113.25,-63
"98073",114,-63
"98074",114.75,-63
"98075",115.5,-63
"98076",116.25,-63
"98077",117,-63
"98078",117.75,-63
"98079",118.5,-63
"98080",119.25,-63
"98081",120,-63
"98082",120.75,-63
"98083",121.5,-63
"98084",122.25,-63
"98085",123,-63
"98086",123.75,-63
"98087",124.5,-63
"98088",125.25,-63
"98089",126,-63
"98090",126.75,-63
"98091",127.5,-63
"98092",128.25,-63
"98093",129,-63
"98094",129.75,-63
"98095",130.5,-63
"98096",131.25,-63
"98097",132,-63
"98098",132.75,-63
"98099",133.5,-63
"98100",134.25,-63
"98101",135,-63
"98102",135.75,-63
"98103",136.5,-63
"98104",137.25,-63
"98105",138,-63
"98106",138.75,-63
"98107",139.5,-63
"98108",140.25,-63
"98109",141,-63
"98110",141.75,-63
"98111",142.5,-63
"98112",143.25,-63
"98113",144,-63
"98114",144.75,-63
"98115",145.5,-63
"98116",146.25,-63
"98117",147,-63
"98118",147.75,-63
"98119",148.5,-63
"98120",149.25,-63
"98121",150,-63
"98122",150.75,-63
"98123",151.5,-63
"98124",152.25,-63
"98125",153,-63
"98126",153.75,-63
"98127",154.5,-63
"98128",155.25,-63
"98129",156,-63
"98130",156.75,-63
"98131",157.5,-63
"98132",158.25,-63
"98133",159,-63
"98134",159.75,-63
"98135",160.5,-63
"98136",161.25,-63
"98137",162,-63
"98138",162.75,-63
"98139",163.5,-63
"98140",164.25,-63
"98141",165,-63
"98142",165.75,-63
"98143",166.5,-63
"98144",167.25,-63
"98145",168,-63
"98146",168.75,-63
"98147",169.5,-63
"98148",170.25,-63
"98149",171,-63
"98150",171.75,-63
"98151",172.5,-63
"98152",173.25,-63
"98153",174,-63
"98154",174.75,-63
"98155",175.5,-63
"98156",176.25,-63
"98157",177,-63
"98158",177.75,-63
"98159",178.5,-63
"98160",179.25,-63
"98161",180,-63
"98162",180.75,-63
"98163",181.5,-63
"98164",182.25,-63
"98165",183,-63
"98166",183.75,-63
"98167",184.5,-63
"98168",185.25,-63
"98169",186,-63
"98170",186.75,-63
"98171",187.5,-63
"98172",188.25,-63
"98173",189,-63
"98174",189.75,-63
"98175",190.5,-63
"98176",191.25,-63
"98177",192,-63
"98178",192.75,-63
"98179",193.5,-63
"98180",194.25,-63
"98181",195,-63
"98182",195.75,-63
"98183",196.5,-63
"98184",197.25,-63
"98185",198,-63
"98186",198.75,-63
"98187",199.5,-63
"98188",200.25,-63
"98189",201,-63
"98190",201.75,-63
"98191",202.5,-63
"98192",203.25,-63
"98193",204,-63
"98194",204.75,-63
"98195",205.5,-63
"98196",206.25,-63
"98197",207,-63
"98198",207.75,-63
"98199",208.5,-63
"98200",209.25,-63
"98201",210,-63
"98202",210.75,-63
"98203",211.5,-63
"98204",212.25,-63
"98205",213,-63
"98206",213.75,-63
"98207",214.5,-63
"98208",215.25,-63
"98209",216,-63
"98210",216.75,-63
"98211",217.5,-63
"98212",218.25,-63
"98213",219,-63
"98214",219.75,-63
"98215",220.5,-63
"98216",221.25,-63
"98217",222,-63
"98218",222.75,-63
"98219",223.5,-63
"98220",224.25,-63
"98221",225,-63
"98222",225.75,-63
"98223",226.5,-63
"98224",227.25,-63
"98225",228,-63
"98226",228.75,-63
"98227",229.5,-63
"98228",230.25,-63
"98229",231,-63
"98230",231.75,-63
"98231",232.5,-63
"98232",233.25,-63
"98233",234,-63
"98234",234.75,-63
"98235",235.5,-63
"98236",236.25,-63
"98237",237,-63
"98238",237.75,-63
"98239",238.5,-63
"98240",239.25,-63
"98241",240,-63
"98242",240.75,-63
"98243",241.5,-63
"98244",242.25,-63
"98245",243,-63
"98246",243.75,-63
"98247",244.5,-63
"98248",245.25,-63
"98249",246,-63
"98250",246.75,-63
"98251",247.5,-63
"98252",248.25,-63
"98253",249,-63
"98254",249.75,-63
"98255",250.5,-63
"98256",251.25,-63
"98257",252,-63
"98258",252.75,-63
"98259",253.5,-63
"98260",254.25,-63
"98261",255,-63
"98262",255.75,-63
"98263",256.5,-63
"98264",257.25,-63
"98265",258,-63
"98266",258.75,-63
"98267",259.5,-63
"98268",260.25,-63
"98269",261,-63
"98270",261.75,-63
"98271",262.5,-63
"98272",263.25,-63
"98273",264,-63
"98274",264.75,-63
"98275",265.5,-63
"98276",266.25,-63
"98277",267,-63
"98278",267.75,-63
"98279",268.5,-63
"98280",269.25,-63
"98281",270,-63
"98282",270.75,-63
"98283",271.5,-63
"98284",272.25,-63
"98285",273,-63
"98286",273.75,-63
"98287",274.5,-63
"98288",275.25,-63
"98289",276,-63
"98290",276.75,-63
"98291",277.5,-63
"98292",278.25,-63
"98293",279,-63
"98294",279.75,-63
"98295",280.5,-63
"98296",281.25,-63
"98297",282,-63
"98298",282.75,-63
"98299",283.5,-63
"98300",284.25,-63
"98301",285,-63
"98302",285.75,-63
"98303",286.5,-63
"98304",287.25,-63
"98305",288,-63
"98306",288.75,-63
"98307",289.5,-63
"98308",290.25,-63
"98309",291,-63
"98310",291.75,-63
"98311",292.5,-63
"98312",293.25,-63
"98313",294,-63
"98314",294.75,-63
"98315",295.5,-63
"98316",296.25,-63
"98317",297,-63
"98318",297.75,-63
"98319",298.5,-63
"98320",299.25,-63
"98321",300,-63
"98322",300.75,-63
"98323",301.5,-63
"98324",302.25,-63
"98325",303,-63
"98326",303.75,-63
"98327",304.5,-63
"98328",305.25,-63
"98329",306,-63
"98330",306.75,-63
"98331",307.5,-63
"98332",308.25,-63
"98333",309,-63
"98334",309.75,-63
"98335",310.5,-63
"98336",311.25,-63
"98337",312,-63
"98338",312.75,-63
"98339",313.5,-63
"98340",314.25,-63
"98341",315,-63
"98342",315.75,-63
"98343",316.5,-63
"98344",317.25,-63
"98345",318,-63
"98346",318.75,-63
"98347",319.5,-63
"98348",320.25,-63
"98349",321,-63
"98350",321.75,-63
"98351",322.5,-63
"98352",323.25,-63
"98353",324,-63
"98354",324.75,-63
"98355",325.5,-63
"98356",326.25,-63
"98357",327,-63
"98358",327.75,-63
"98359",328.5,-63
"98360",329.25,-63
"98361",330,-63
"98362",330.75,-63
"98363",331.5,-63
"98364",332.25,-63
"98365",333,-63
"98366",333.75,-63
"98367",334.5,-63
"98368",335.25,-63
"98369",336,-63
"98370",336.75,-63
"98371",337.5,-63
"98372",338.25,-63
"98373",339,-63
"98374",339.75,-63
"98375",340.5,-63
"98376",341.25,-63
"98377",342,-63
"98378",342.75,-63
"98379",343.5,-63
"98380",344.25,-63
"98381",345,-63
"98382",345.75,-63
"98383",346.5,-63
"98384",347.25,-63
"98385",348,-63
"98386",348.75,-63
"98387",349.5,-63
"98388",350.25,-63
"98389",351,-63
"98390",351.75,-63
"98391",352.5,-63
"98392",353.25,-63
"98393",354,-63
"98394",354.75,-63
"98395",355.5,-63
"98396",356.25,-63
"98397",357,-63
"98398",357.75,-63
"98399",358.5,-63
"98400",359.25,-63
"98401",0,-63.75
"98402",0.75,-63.75
"98403",1.5,-63.75
"98404",2.25,-63.75
"98405",3,-63.75
"98406",3.75,-63.75
"98407",4.5,-63.75
"98408",5.25,-63.75
"98409",6,-63.75
"98410",6.75,-63.75
"98411",7.5,-63.75
"98412",8.25,-63.75
"98413",9,-63.75
"98414",9.75,-63.75
"98415",10.5,-63.75
"98416",11.25,-63.75
"98417",12,-63.75
"98418",12.75,-63.75
"98419",13.5,-63.75
"98420",14.25,-63.75
"98421",15,-63.75
"98422",15.75,-63.75
"98423",16.5,-63.75
"98424",17.25,-63.75
"98425",18,-63.75
"98426",18.75,-63.75
"98427",19.5,-63.75
"98428",20.25,-63.75
"98429",21,-63.75
"98430",21.75,-63.75
"98431",22.5,-63.75
"98432",23.25,-63.75
"98433",24,-63.75
"98434",24.75,-63.75
"98435",25.5,-63.75
"98436",26.25,-63.75
"98437",27,-63.75
"98438",27.75,-63.75
"98439",28.5,-63.75
"98440",29.25,-63.75
"98441",30,-63.75
"98442",30.75,-63.75
"98443",31.5,-63.75
"98444",32.25,-63.75
"98445",33,-63.75
"98446",33.75,-63.75
"98447",34.5,-63.75
"98448",35.25,-63.75
"98449",36,-63.75
"98450",36.75,-63.75
"98451",37.5,-63.75
"98452",38.25,-63.75
"98453",39,-63.75
"98454",39.75,-63.75
"98455",40.5,-63.75
"98456",41.25,-63.75
"98457",42,-63.75
"98458",42.75,-63.75
"98459",43.5,-63.75
"98460",44.25,-63.75
"98461",45,-63.75
"98462",45.75,-63.75
"98463",46.5,-63.75
"98464",47.25,-63.75
"98465",48,-63.75
"98466",48.75,-63.75
"98467",49.5,-63.75
"98468",50.25,-63.75
"98469",51,-63.75
"98470",51.75,-63.75
"98471",52.5,-63.75
"98472",53.25,-63.75
"98473",54,-63.75
"98474",54.75,-63.75
"98475",55.5,-63.75
"98476",56.25,-63.75
"98477",57,-63.75
"98478",57.75,-63.75
"98479",58.5,-63.75
"98480",59.25,-63.75
"98481",60,-63.75
"98482",60.75,-63.75
"98483",61.5,-63.75
"98484",62.25,-63.75
"98485",63,-63.75
"98486",63.75,-63.75
"98487",64.5,-63.75
"98488",65.25,-63.75
"98489",66,-63.75
"98490",66.75,-63.75
"98491",67.5,-63.75
"98492",68.25,-63.75
"98493",69,-63.75
"98494",69.75,-63.75
"98495",70.5,-63.75
"98496",71.25,-63.75
"98497",72,-63.75
"98498",72.75,-63.75
"98499",73.5,-63.75
"98500",74.25,-63.75
"98501",75,-63.75
"98502",75.75,-63.75
"98503",76.5,-63.75
"98504",77.25,-63.75
"98505",78,-63.75
"98506",78.75,-63.75
"98507",79.5,-63.75
"98508",80.25,-63.75
"98509",81,-63.75
"98510",81.75,-63.75
"98511",82.5,-63.75
"98512",83.25,-63.75
"98513",84,-63.75
"98514",84.75,-63.75
"98515",85.5,-63.75
"98516",86.25,-63.75
"98517",87,-63.75
"98518",87.75,-63.75
"98519",88.5,-63.75
"98520",89.25,-63.75
"98521",90,-63.75
"98522",90.75,-63.75
"98523",91.5,-63.75
"98524",92.25,-63.75
"98525",93,-63.75
"98526",93.75,-63.75
"98527",94.5,-63.75
"98528",95.25,-63.75
"98529",96,-63.75
"98530",96.75,-63.75
"98531",97.5,-63.75
"98532",98.25,-63.75
"98533",99,-63.75
"98534",99.75,-63.75
"98535",100.5,-63.75
"98536",101.25,-63.75
"98537",102,-63.75
"98538",102.75,-63.75
"98539",103.5,-63.75
"98540",104.25,-63.75
"98541",105,-63.75
"98542",105.75,-63.75
"98543",106.5,-63.75
"98544",107.25,-63.75
"98545",108,-63.75
"98546",108.75,-63.75
"98547",109.5,-63.75
"98548",110.25,-63.75
"98549",111,-63.75
"98550",111.75,-63.75
"98551",112.5,-63.75
"98552",113.25,-63.75
"98553",114,-63.75
"98554",114.75,-63.75
"98555",115.5,-63.75
"98556",116.25,-63.75
"98557",117,-63.75
"98558",117.75,-63.75
"98559",118.5,-63.75
"98560",119.25,-63.75
"98561",120,-63.75
"98562",120.75,-63.75
"98563",121.5,-63.75
"98564",122.25,-63.75
"98565",123,-63.75
"98566",123.75,-63.75
"98567",124.5,-63.75
"98568",125.25,-63.75
"98569",126,-63.75
"98570",126.75,-63.75
"98571",127.5,-63.75
"98572",128.25,-63.75
